ana_raw.csv,54,Nb42T6.cnf,2283184,823.0,0,0,223488,7.0,150,171159465,667475,1439549742,0.676,2.62,3.296,1270.18
ana_raw.csv,55,Nb44T6.cnf,2571204,810.0,0,0,210560,7.0,128,260512310,569266,1281757354,0.656,2.588,3.244,1376.43
ana_raw.csv,56,Nb45T6.cnf,2746848,1224.0,0,0,283648,9.0,178,305948382,796876,1895001859,0.956,3.228,4.184,1535.99
ana_raw.csv,57,Nb49T6.cnf,3530588,1284.0,0,0,278904,9.0,164,271472117,755748,1994721009,0.936,3.244,4.18,1885.59
ana_raw.csv,58,Nb51T6.cnf,3954308,1515.0,0,0,291580,10.0,165,514473511,704702,2166367956,0.78,3.552,4.336,2082.58
ana_raw.csv,59,Nb52T6.cnf,4188448,1604.0,0,0,300612,10.0,164,491464264,735151,2226689184,0.812,3.712,4.524,2205.44
ana_raw.csv,60,Nb54T6.cnf,4629800,1910.0,0,0,323356,11.0,164,576367996,700404,2601881296,0.804,3.888,4.692,2431.27
ana_raw.csv,61,newton_3_4_true-unreach-call.i.cnf,3230492,345.0,0,0,69232,2.0,129,5101955,588551,1228513890,0.344,1.012,1.356,3167.77
ana_raw.csv,62,pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,12838488,1173.0,0,0,9332716,203.0,447,3625378,2559967,2551999466,127.112,93.784,220.896,13034.5
ana_raw.csv,63,pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,1601836,206.0,0,0,991412,21.0,116,977890,521269,665855268,9.668,10.316,19.984,1562.22
ana_raw.csv,64,pals_lcr-var-start-time.6_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,3644296,472.0,0,0,2538248,54.0,363,2523905,1831697,1297397047,25.092,25.716,50.808,3650.07
ana_raw.csv,65,prime_119218851371.cnf,928204,88.0,0,0,584272,14.0,100,684444,396824,137096269,5.984,6.72,12.704,923.586
ana_raw.csv,66,prime_200560490131.cnf,1223012,107.0,0,0,765492,18.0,109,711461,496057,176380084,7.812,8.424,16.236,1226.31
ana_raw.csv,67,Problem14_label19_true-unreach-call.c.cnf,1722008,55.0,0,0,54052,3.0,9,714102,23846,62397030,0.076,1.28,1.356,1020.11
ana_raw.csv,68,Problem14_label20_true-unreach-call.c.cnf,2528344,109.0,0,0,60884,5.0,18,1320525,50223,148707222,0.036,1.788,1.824,1504.69
ana_raw.csv,69,Problem14_label48_true-unreach-call.c.cnf,2929964,146.0,0,0,100968,5.0,20,1080271,67387,182179144,0.196,2.98,3.176,1823.07
ana_raw.csv,70,Problem14_label55_true-unreach-call.c.cnf,2539804,125.0,0,0,103192,6.0,16,1398536,55285,182942617,0.212,2.448,2.66,1513.8
ana_raw.csv,71,quadratic_loose_error.c.cnf,2177516,211.0,0,0,1054612,23.0,150,4430711,658931,595773780,12.816,11.436,24.252,2090.61
ana_raw.csv,72,quadratic_tight_error.c.cnf,1427772,146.0,0,0,575300,13.0,112,3143092,519396,439597154,6.432,5.948,12.38,1324.77
ana_raw.csv,73,queen12_12.col.12.cnf,3466200,606.0,0,0,2916832,60.0,1657,12257220,10598331,460145736,9.288,36.124,45.412,3498.47
ana_raw.csv,74,queen13_13.col.13.cnf,10227188,2016.0,0,0,9065656,196.0,4105,32866132,29211048,1437995751,26.104,120.524,146.628,10401.7
ana_raw.csv,75,queen8_12.col.12.cnf,670200,127.0,0,0,470784,11.0,382,2448434,1899476,68898966,1.276,6.7,7.976,639.75
ana_raw.csv,76,sdiv15prop.cnf,2499948,185.0,0,0,1745896,41.0,266,1595594,1362046,290560428,20.336,20.188,40.524,2525.82
ana_raw.csv,77,sdiv16prop.cnf,5717708,434.0,0,0,4091380,97.0,514,3235736,2879677,675997090,49.032,46.984,96.016,5814.61
ana_raw.csv,78,sdiv17prop.cnf,13253820,1048.0,0,0,9764188,230.0,964,6632865,5983239,1599674973,116.972,111.884,228.856,13529.6
ana_raw.csv,79,T103.2.0.cnf,4010788,235.0,0,0,223640,9.0,58,3191220,213656,307553006,0.744,4.092,4.836,2629.78
ana_raw.csv,80,T105.2.0.cnf,3899720,222.0,0,0,167304,8.0,57,5133679,232940,285052053,0.404,3.704,4.108,2561.32
ana_raw.csv,81,T107.2.0.cnf,4007612,231.0,0,0,212992,9.0,66,6984214,261356,298084460,0.792,4.844,5.636,2646.9
ana_raw.csv,82,T116.2.0.cnf,3878612,186.0,0,0,144464,7.0,59,3858423,199217,215883884,0.22,3.3,3.52,2526.5
ana_raw.csv,83,T117.2.0.cnf,4040724,242.0,0,0,166108,8.0,58,3287977,221747,329498673,0.38,3.684,4.068,2665.89
ana_raw.csv,84,T122.2.0.cnf,4180108,308.0,0,0,342256,11.0,71,4487242,284455,430832086,2.216,5.224,7.44,2805.46
ana_raw.csv,85,T125.2.0.cnf,4110484,250.0,0,0,195380,8.0,59,2406606,230261,310342086,0.476,4.188,4.664,2730.81
ana_raw.csv,86,T129.2.0.cnf,4086608,300.0,0,0,183404,8.0,57,5069643,232675,422010048,0.42,3.712,4.136,2671.29
ana_raw.csv,87,T56.2.0.cnf,4049880,243.0,0,0,195036,8.0,58,3685119,211517,339737304,0.476,3.928,4.408,2669.11
ana_raw.csv,88,T62.2.0.cnf,4135476,313.0,0,0,239988,9.0,70,5007520,280241,433482865,0.832,4.556,5.388,2721.54
ana_raw.csv,89,T77.2.0.cnf,4156700,341.0,0,0,275024,10.0,74,4142201,296206,502827882,1.012,5.384,6.396,2772.58
ana_raw.csv,90,T82.2.0.cnf,4147160,280.0,0,0,227076,9.0,62,3653843,249627,390943897,0.664,4.36,5.024,2730.13
ana_raw.csv,91,T84.2.0.cnf,4017832,254.0,0,0,203592,9.0,62,5055105,250239,359362455,0.588,4.068,4.656,2648.42
ana_raw.csv,92,T86.2.0.cnf,4064964,277.0,0,0,200832,9.0,56,5315162,237663,374197218,0.496,4.204,4.7,2655.23
ana_raw.csv,93,T87.2.0.cnf,4084720,301.0,0,0,185952,8.0,58,4937550,235535,435886760,0.456,3.968,4.428,2705.99
ana_raw.csv,94,T90.2.0.cnf,4006860,287.0,0,0,192680,8.0,59,2522846,243234,395933118,0.424,4.7,5.124,2632.29
ana_raw.csv,95,T92.2.0.cnf,4108196,312.0,0,0,211000,9.0,72,3269931,273540,437344956,0.636,4.008,4.648,2698.22
ana_raw.csv,96,T93.2.0.cnf,4294980,317.0,0,0,369912,12.0,77,6258467,305693,435500426,2.716,5.456,8.172,2915.02
ana_raw.csv,97,T96.2.0.cnf,4081228,239.0,0,0,187460,8.0,58,5302909,226193,322814502,0.404,3.816,4.22,2715.98
ana_raw.csv,98,T98.2.0.cnf,4019952,297.0,0,0,184880,8.0,58,5889994,232294,431121927,0.48,4.768,5.248,2642.81
ana_raw.csv,99,terminator_03_true-unreach-call_true-termination.i.cnf,4393856,574.0,0,0,684504,15.0,210,5484306,1029894,1588631305,9.228,7.532,16.76,5382.36
ana_raw.csv,100,udiv35prop.cnf,44355068,3629.0,0,0,31082724,767.0,1647,13625552,10214736,2898422859,520.476,404.332,924.808,45361.5
