OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/filter1_true-unreach-call.c.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 11:03.14,	Maximum resident set size (kbytes): 586492,1023612	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:38.12,85656	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:02.84,c restarts              : 6079,c decisions             : 15850414       (0.00 % random) (24023 /sec),c conflicts             : 3354019        (5083 /sec),c propagations          : 2069698135     (3136914 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/filter_iir_true-unreach-call.c.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 11:20.50,	Maximum resident set size (kbytes): 523660,461424	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:51.05,165908	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.58,c restarts              : 2215,c decisions             : 8763749        (0.00 % random) (12912 /sec),c conflicts             : 1148152        (1692 /sec),c propagations          : 2415546527     (3559057 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c231_1.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:47.94,	Maximum resident set size (kbytes): 23704,107488	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:02.77,323484	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:07.81,c restarts              : 2416,c decisions             : 1416857        (0.00 % random) (29597 /sec),c conflicts             : 1261662        (26355 /sec),c propagations          : 22636904       (472863 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c231.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:37.16,	Maximum resident set size (kbytes): 25100,88112	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:45.89,283980	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:06.82,c restarts              : 2076,c decisions             : 1238335        (0.00 % random) (33386 /sec),c conflicts             : 1106789        (29839 /sec),c propagations          : 19528819       (526497 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c233.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:00.94,	Maximum resident set size (kbytes): 24304,131452	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:30.56,457172	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:10.80,c restarts              : 3333,c decisions             : 1963196        (0.00 % random) (32262 /sec),c conflicts             : 1754648        (28835 /sec),c propagations          : 32014746       (526108 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c234.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:23.51,	Maximum resident set size (kbytes): 30720,213996	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:54.41,651324	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:15.43,c restarts              : 4117,c decisions             : 2710237        (0.00 % random) (32523 /sec),c conflicts             : 2435113        (29222 /sec),c propagations          : 42934428       (515221 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c235.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:12.20,	Maximum resident set size (kbytes): 34096,332588	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:08.41,1041360	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:24.63,c restarts              : 6353,c decisions             : 4120297        (0.00 % random) (31235 /sec),c conflicts             : 3693778        (28002 /sec),c propagations          : 66032099       (500577 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c238.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:22.31,	Maximum resident set size (kbytes): 31484,325632	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 10:17.21,1085632	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:25.52,c restarts              : 6665,c decisions             : 4217945        (0.00 % random) (29688 /sec),c conflicts             : 3786924        (26654 /sec),c propagations          : 71347293       (502177 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c239.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:00.18,	Maximum resident set size (kbytes): 28908,138608	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:19.77,373668	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:09.00,c restarts              : 2754,c decisions             : 1623708        (0.00 % random) (27033 /sec),c conflicts             : 1419377        (23631 /sec),c propagations          : 24598378       (409536 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c241.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:54.42,	Maximum resident set size (kbytes): 24616,110260	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:24.68,335688	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:08.06,c restarts              : 2554,c decisions             : 1496611        (0.00 % random) (27560 /sec),c conflicts             : 1302824        (23991 /sec),c propagations          : 25134568       (462849 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c243.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:38.45,	Maximum resident set size (kbytes): 33092,220448	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:18.38,692472	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:18.12,c restarts              : 4472,c decisions             : 2940082        (0.00 % random) (29913 /sec),c conflicts             : 2592407        (26376 /sec),c propagations          : 46224663       (470298 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/huck.col.11.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:05.81,	Maximum resident set size (kbytes): 33196,138564	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:54.77,350704	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:08.22,c restarts              : 3331,c decisions             : 2051027        (0.00 % random) (31228 /sec),c conflicts             : 1711008        (26051 /sec),c propagations          : 28532217       (434413 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/mchess_15.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:54.42,	Maximum resident set size (kbytes): 33660,83620	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:27.69,238452	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:05.78,c restarts              : 2857,c decisions             : 1827502        (0.00 % random) (33638 /sec),c conflicts             : 1460072        (26875 /sec),c propagations          : 25222043       (464255 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/mchess_16.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:39.00,	Maximum resident set size (kbytes): 58992,836464	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 38:36.24,2530256	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:59.24,c restarts              : 19446,c decisions             : 15428248       (0.00 % random) (33653 /sec),c conflicts             : 13000028       (28357 /sec),c propagations          : 233857370      (510107 /sec)
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/mchess_17.cnf,	Elapsed (wall clock) time (h:mm:ss or m:ss): 19:12.91,	Maximum resident set size (kbytes): 70864,1790468	/local_ssd/proof.drat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:50:18,5665832	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:09.34,c restarts              : 37836,c decisions             : 33670343       (0.00 % random) (29239 /sec),c conflicts             : 27451435       (23839 /sec),c propagations          : 490933381      (426328 /sec)
