OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp055_04.cnf,	Maximum resident set size (kbytes): 1074000,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:59.27,0,0,589296	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:14.37,c restarts              : 5612,c decisions             : 31240383       (0.00 % random) (187261 /sec),c conflicts             : 3118078        (18690 /sec),c propagations          : 121818749      (730206 /sec),Marking proof: 2.088 seconds,c Dumping LRAT: 8.352 seconds,c Analyze time: 	10.44 seconds,c Analyze used disk storage:	1036.57 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp065_04.cnf,	Maximum resident set size (kbytes): 2389048,	Elapsed (wall clock) time (h:mm:ss or m:ss): 7:05.08,0,0,1397560	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:32.77,c restarts              : 11108,c decisions             : 77516909       (0.00 % random) (196496 /sec),c conflicts             : 6794116        (17222 /sec),c propagations          : 290726432      (736957 /sec),Marking proof: 5.208 seconds,c Dumping LRAT: 20.492 seconds,c Analyze time: 	25.7 seconds,c Analyze used disk storage:	2345.8 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/e_rphp096_04.cnf,	Maximum resident set size (kbytes): 17400100,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:01:31,0,0,11418232	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:09.67,c restarts              : 57354,c decisions             : 539169301      (0.00 % random) (158466 /sec),c conflicts             : 41514062       (12201 /sec),c propagations          : 2203350237     (647582 /sec),Marking proof: 41.488 seconds,c Dumping LRAT: 157.98 seconds,c Analyze time: 	199.468 seconds,c Analyze used disk storage:	17612 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/filter1_true-unreach-call.c.cnf,	Maximum resident set size (kbytes): 5360256,	Elapsed (wall clock) time (h:mm:ss or m:ss): 11:27.48,0,0,84040	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:02.95,c restarts              : 6079,c decisions             : 15850414       (0.00 % random) (23467 /sec),c conflicts             : 3354019        (4966 /sec),c propagations          : 2069698135     (3064240 /sec),Marking proof: 0.24 seconds,c Dumping LRAT: 1.816 seconds,c Analyze time: 	2.056 seconds,c Analyze used disk storage:	4974.37 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/filter_iir_true-unreach-call.c.cnf,	Maximum resident set size (kbytes): 2530396,	Elapsed (wall clock) time (h:mm:ss or m:ss): 11:49.30,0,0,168072	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.56,c restarts              : 2215,c decisions             : 8763749        (0.00 % random) (12501 /sec),c conflicts             : 1148152        (1638 /sec),c propagations          : 2415546527     (3445583 /sec),Marking proof: 1.024 seconds,c Dumping LRAT: 2.188 seconds,c Analyze time: 	3.212 seconds,c Analyze used disk storage:	2166.65 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c231_1.cnf,	Maximum resident set size (kbytes): 495516,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:55.75,0,0,329304	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:07.83,c restarts              : 2416,c decisions             : 1416857        (0.00 % random) (29233 /sec),c conflicts             : 1261662        (26031 /sec),c propagations          : 22636904       (467048 /sec),Marking proof: 1.86 seconds,c Dumping LRAT: 4.472 seconds,c Analyze time: 	6.332 seconds,c Analyze used disk storage:	480.582 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c231.cnf,	Maximum resident set size (kbytes): 436864,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:43.50,0,0,274424	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:06.58,c restarts              : 2076,c decisions             : 1238335        (0.00 % random) (32948 /sec),c conflicts             : 1106789        (29448 /sec),c propagations          : 19528819       (519605 /sec),Marking proof: 1.588 seconds,c Dumping LRAT: 3.664 seconds,c Analyze time: 	5.252 seconds,c Analyze used disk storage:	419.241 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c233.cnf,	Maximum resident set size (kbytes): 666048,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:11.50,0,0,444672	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:10.62,c restarts              : 3333,c decisions             : 1963196        (0.00 % random) (31559 /sec),c conflicts             : 1754648        (28206 /sec),c propagations          : 32014746       (514640 /sec),Marking proof: 2.536 seconds,c Dumping LRAT: 5.532 seconds,c Analyze time: 	8.072 seconds,c Analyze used disk storage:	658.149 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c234.cnf,	Maximum resident set size (kbytes): 942072,	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:37.63,0,0,636708	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:15.03,c restarts              : 4117,c decisions             : 2710237        (0.00 % random) (32129 /sec),c conflicts             : 2435113        (28867 /sec),c propagations          : 42934428       (508967 /sec),Marking proof: 3.56 seconds,c Dumping LRAT: 8.124 seconds,c Analyze time: 	11.684 seconds,c Analyze used disk storage:	935.765 MB
OVERVIEW_CSV,/nfs/scratch/bzchartu/unsat_2018_solved/gto_p60c235.cnf,	Maximum resident set size (kbytes): 1455900,	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:38.73,0,0,1017332	/local_ssd/proof.lrat,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:23.62,c restarts              : 6353,c decisions             : 4120297        (0.00 % random) (30184 /sec),c conflicts             : 3693778        (27059 /sec),c propagations          : 66032099       (483723 /sec),Marking proof: 5.704 seconds,c Dumping LRAT: 13.3 seconds,c Analyze time: 	19.004 seconds,c Analyze used disk storage:	1456.25 MB
